eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,userIdentitytype,eventType,errorCode,requestParametersinstanceType,is_error,ip_frequency,event_frequency,region_frequency,anomaly_label,anomaly_score,anomaly_type
2017-04,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,255.253,Boto3,DescribeDBSubnetGroups,rds.amazonaws.com,eu-north-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,507,1493,1,0.03913697763926449,Normal
2019-10,0.182,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,266,37407,89128,1,0.038887530030679074,Normal
2017-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2019-11,187.253,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,428,37407,89128,1,0.0352489503998189,Normal
2017-05,255.253,aws-cli,DescribeConfigurationRecorderStatus,config.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,309,5152,1,0.0426268229812094,Normal
2017-05,255.253,aws-cli,ListKeys,kms.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,459,4130,1,0.042579468701839596,Normal
2017-05,Unknown,lambda.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-06,43.29,[aws-cli,ListBuckets,s3.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,705,5470,5233,1,0.008047565650922295,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2020-01,255.253,Boto3,DescribeFileSystems,elasticfilesystem.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,304,5152,1,0.04285506158535235,Normal
2020-01,92.171,Boto3,DescribeTrails,cloudtrail.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,,NotApplicable,0,744,1488,2589,1,0.02938309098340347,Normal
2017-05,255.253,[Boto3,GetBucketPolicy,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,870,89128,1,0.006481373138507884,Normal
2020-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-04,155.63,Boto3,DescribeInstances,ec2.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,,NotApplicable,0,5444,4978,2589,1,0.015556778829011186,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,z1d.3xlarge,1,10208,17605,5063,1,0.024559089127805578,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r5.12xlarge,1,10208,17605,3712,1,0.023090342727458635,Normal
2020-02,120.186,Boto3,DescribeVpcs,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,,NotApplicable,0,703,1492,5063,1,0.014492945030392668,Normal
2017-05,255.253,Boto3,ListClusters,elasticmapreduce.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,475,5063,1,0.04235104357222991,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,c3.4xlarge,1,10208,17605,4967,1,0.02505402818555713,Normal
2017-11,1.198,[Boto3,ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,417,5470,53892,1,0.02497511950958048,Normal
2019-10,50.117,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,80,37407,53892,1,0.03187676105477194,Normal
2019-12,250.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,191,37407,53892,1,0.02806905775071933,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,Server.InsufficientInstanceCapacity,i3.metal,1,10208,17605,5755,1,0.01943230295498244,Normal
2019-10,207.254,[aws-cli,ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1,5470,53892,1,0.02765645784635412,Normal
2019-12,98.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,63,37407,5152,1,0.009344226757491081,Normal
2017-11,Unknown,ec2-frontend-api.amazonaws.com,DescribeFlowLogs,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,,NotApplicable,0,28065,797,3712,1,0.021633347617074916,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2018-02,112.255,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1820,32561,53892,-1,-0.006545678772027219,Security Error
2019-08,223.201,[Boto3,GetBucketLifecycle,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1847,630,53892,1,0.029995938632236485,Normal
2017-02,255.253,console.amazonaws.com,GetAccountPasswordPolicy,iam.amazonaws.com,us-east-1,Root,AwsApiCall,NoSuchEntityException,NotApplicable,1,31011,280,53892,1,0.0476437371647343,Normal
2020-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2017-02,255.253,console.amazonaws.com,GetIntegration,apigateway.amazonaws.com,us-west-2,Root,AwsApiCall,NotFoundException,NotApplicable,1,31011,25,89128,1,0.04596780911965209,Normal
2019-08,223.201,[Boto3,GetBucketEncryption,s3.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1847,245,5755,1,0.04567392245966706,Normal
2020-03,40.252,aws-cli,DescribeMyUserProfile,opsworks.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,56,19,89128,1,0.056223700863720416,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2020-03,53.124,Boto3,DescribeDBSnapshots,rds.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,734,639,53892,1,0.04398387217437444,Normal
2017-04,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,c5d.2xlarge,1,10208,17605,5233,1,0.021701013122294333,Normal
2017-10,245.41,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,45,37407,89128,1,0.04475063254111544,Normal
2020-03,248.227,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,64,37407,89128,1,0.044981834607440485,Normal
2020-03,2.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,835,37407,89128,1,0.02974820085769997,Normal
2017-05,255.253,Boto3,ListCertificates,acm.amazonaws.com,ap-southeast-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,730,3747,1,0.02349298792720489,Normal
2019-10,58.209,awslambda-worker,CreateLogStream,logs.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,1,1630,89128,1,0.004641881056194785,Normal
2017-08,Unknown,config.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,[Boto3,GetBucketLocation,s3.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,1342,53892,1,0.006441676378171668,Normal
2020-01,150.253,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,28,37407,89128,1,0.044423448020865286,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Server.InsufficientInstanceCapacity,i3.metal,1,4196,17605,5063,1,0.020099059100179673,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,m5.24xlarge,1,5444,17605,4288,1,0.018846820337802717,Normal
2019-12,252.55,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,92,37407,89128,1,0.04490379719726334,Normal
2019-12,243.65,aws-cli,GetStages,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,216,1344,89128,1,0.0355196496753582,Normal
2020-03,2.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,835,37407,89128,1,0.02974820085769997,Normal
2017-10,15.21,[Boto3,ListBuckets,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,352,5470,89128,1,0.021798352595144732,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2018-01,2.238,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,140,37407,53892,1,0.03149844706926147,Normal
2020-02,20.144,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,69,37407,89128,1,0.045604488339212323,Normal
2017-05,255.253,Boto,DescribeVpcs,ec2.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,1492,53892,1,0.021767800146082317,Normal
2018-02,1.254,aws-cli,DescribeConfigRules,config.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,98,265,89128,1,0.0639682045697646,Normal
2018-02,151.36,Boto3,DescribeNetworkAcls,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,520,683,4967,1,0.01892215926648816,Normal
2017-05,255.253,aws-sdk-java,DescribeVolumes,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,1051,89128,1,0.022961381476556908,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2017-05,255.253,[Boto3,GetBucketLifecycle,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,NoSuchLifecycleConfiguration,NotApplicable,1,31011,630,89128,1,0.004578927417357825,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-north-1,IAMUser,AwsApiCall,Client.Unsupported,c4.large,1,10208,17605,1493,1,0.009621774325163313,Normal
2017-05,255.253,Boto3,DescribeConnections,directconnect.amazonaws.com,ap-northeast-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,276,4288,1,0.04285506158535235,Normal
2017-05,255.253,aws-cli,ListPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,1552,53892,-1,-0.002319718404430182,Behavioral Anomaly
2019-11,8.103,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,2869,37407,89128,1,0.018184977589420614,Normal
2017-05,255.253,[Boto3,GetBucketAcl,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5427,89128,1,0.012123658873354037,Normal
2020-02,100.226,Boto3,DescribeVpcEndpointServiceConfigurations,ec2.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,Client.UnauthorizedOperation,NotApplicable,1,1579,16,53892,1,0.06041887825038511,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,Client.Unsupported,c3.xlarge,1,10208,17605,3463,1,0.016974666024185514,Normal
2017-02,255.253,Apache-HttpClient,GetStages,apigateway.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,1344,89128,1,0.028290012220635263,Normal
2017-06,Unknown,config.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-01,250.2,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,86,37407,89128,1,0.04490379719726334,Normal
2019-10,229.163,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,66,3927,53892,-1,-0.00533124117298267,Behavioral Anomaly
2019-09,1.5,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,37,37407,89128,1,0.044650471464219965,Normal
2018-01,166.140,aws-cli,GetRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,NoSuchEntityException,NotApplicable,1,404,96,53892,1,0.05929753450857883,Normal
2017-10,255.241,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,94,37407,89128,1,0.044581199288850515,Normal
2020-01,8.101,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,899,37407,89128,1,0.029127963079969732,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3747,1,0.017052311887539584,Normal
2017-05,255.253,[Boto3,GetBucketLogging,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,789,89128,1,0.017825062672357395,Normal
2020-03,0.35,Boto3,ListDeploymentConfigs,codedeploy.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,1706,14,53892,1,0.06571094542489891,Normal
2017-03,255.253,[S3Console,GetBucketVersioning,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,901,89128,1,0.01822496967343812,Normal
2017-05,255.253,Boto3,DescribeDBInstances,rds.amazonaws.com,us-east-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,951,5233,-1,-0.0028025102503927424,Behavioral Anomaly
2018-01,184.93,aws-cli,GetAccountAuthorizationDetails,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,203,418,53892,1,0.0661385714571045,Normal
2019-09,37.54,aws-cli,DescribeSnapshots,ec2.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,,NotApplicable,0,478,37407,4130,1,0.005435564195690745,Normal
2020-03,122.52,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,176,37407,89128,1,0.04178305996041626,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-10,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-03,26.117,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,75,37407,89128,1,0.045604488339212323,Normal
2018-03,104.255,aws-cli,DescribeSnapshots,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,29,37407,5152,1,0.009179211623313532,Normal
2018-01,250.253,Boto3,DescribeVpnGateways,ec2.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,,NotApplicable,0,640,379,2589,1,0.05478138872499483,Normal
2017-07,0.214,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,39,37407,53892,1,0.031435679887195755,Normal
2017-08,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto,DescribeClusters,redshift.amazonaws.com,eu-central-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,619,5063,1,0.006067155475942054,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-02,1.254,aws-cli,ListTags,cloudtrail.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,98,2,89128,1,0.06418200877079044,Normal
2017-10,4.53,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,97,1299,53892,1,0.021857287495281152,Normal
2017-11,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,53892,1,0.018129441062149032,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-02,255.253,console.amazonaws.com,ListAliases202224,lambda.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,57,89128,1,0.05503214119212346,Normal
2020-03,53.124,Boto3,DescribeConfigRuleEvaluationStatus,config.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,734,17,53892,1,0.06068582226028557,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r5d.4xlarge,1,4196,17605,5063,1,0.020099059100179673,Normal
2019-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,ListDomainNames,es.amazonaws.com,us-east-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,298,5233,1,0.04285506158535235,Normal
2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,165,89128,1,0.05503214119212346,Normal
2020-01,134.146,aws-cli,DescribeSecurityGroups,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,1547,4967,1,0.015588779751569415,Normal
2019-08,223.201,[Boto3,GetBucketWebsite,s3.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1847,706,4130,1,0.027558085255263598,Normal
2018-04,155.63,Boto3,CreateDefaultVpc,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,NotApplicable,1,5444,670,5063,1,0.024244171587929075,Normal
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.Unsupported,p3dn.24xlarge,1,4196,17605,5063,1,0.020099059100179673,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2020-03,174.118,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,166,37407,89128,1,0.04254715479196808,Normal
2018-03,86.251,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,132,37407,53892,1,0.0312625221352118,Normal
2020-03,53.124,Boto3,ListInstanceProfiles,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,734,86,53892,1,0.06068582226028557,Normal
2019-08,206.175,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,130,3927,53892,-1,-0.00611432642421067,Behavioral Anomaly
2017-10,8.4,aws-cli,GetAccountAuthorizationDetails,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,174,418,53892,1,0.0661385714571045,Normal
2019-10,254.82,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,98,37407,89128,1,0.044581199288850515,Normal
2020-03,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-08,223.201,[Boto3,GetBucketEncryption,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1847,245,89128,1,0.05691879326240046,Normal
2018-03,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,8.101,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,899,1299,53892,1,0.021575980852771404,Normal
2020-03,211.239,aws-cli,GetPolicy202224v2,lambda.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,35,1464,89128,1,0.004516990068047233,Normal
2017-03,252.123,Boto3,DescribeSecurityGroups,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,567,1547,3765,1,0.018196970174351235,Normal
2017-04,8.231,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31,37407,89128,1,0.044650471464219965,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,c4.4xlarge,1,10208,17605,89128,1,0.014895211541265496,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,m4.2xlarge,1,10208,17605,4967,1,0.02505402818555713,Normal
2020-02,132.139,Boto3,DescribeCacheSecurityGroups,elasticache.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,1028,334,89128,1,0.06407171687843194,Normal
2017-03,5.3,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,409,37407,89128,1,0.0352489503998189,Normal
2018-04,145.121,aws-sdk-nodejs,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r4.16xlarge,1,547,17605,5152,1,0.01439827636273,Normal
2020-01,117.179,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,35,37407,89128,1,0.044650471464219965,Normal
2017-07,124.224,aws-cli,ListPolicies,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,403,1552,53892,1,0.009787478809225703,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,4967,1,0.01485835773101446,Normal
2019-10,250.58,Boto3,ListRules,events.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,,NotApplicable,0,2490,114,5063,1,0.056959225932543656,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,z1d.xlarge,1,10208,17605,3747,1,0.023090342727458635,Normal
